Wall time,Step,Value
1715698090.7973466,43,0.0078125
1715698096.182779,95,0.0
1715698103.732453,168,0.0
1715698110.1237874,230,0.0
1715698110.640498,235,0.015625
1715698114.6819487,274,0.0390625
1715698118.313461,309,0.0
1715698118.520516,311,0.0
1715698119.3459983,319,0.0234375
1715698201.1328564,475,0.015625
1715698207.5926158,537,0.0
1715698212.0488403,580,0.0
1715698212.782843,587,0.0078125
1715698217.801192,635,0.0
1715698219.1598039,648,0.0
1715698226.17313,715,0.0078125
1715698227.0073488,723,0.0078125
1715698272.760142,809,0.0
1715698275.653588,837,0.015625
1715698294.1312883,1015,0.015625
1715698299.5721714,1067,0.0078125
1715698303.5343976,1105,0.0078125
1715698347.418301,1181,0.0234375
1715698355.7849512,1262,0.0
1715698361.4866438,1317,0.0078125
1715698361.8012385,1320,0.0
1715698363.2562163,1334,0.0078125
1715698363.6751618,1338,0.0390625
1715698368.6888585,1386,0.0078125
1715698369.4222252,1393,0.015625
1715698374.0094657,1437,0.0078125
1715698386.14886,1553,0.0
1715698436.088447,1692,0.015625
1715698440.5760663,1735,0.0078125
1715698440.8913524,1738,0.015625
1715698452.1008792,1845,0.0078125
1715698455.5540013,1878,0.015625
1715698459.7320793,1918,0.0
1715698505.4174025,2037,0.015625
1715698511.6595445,2097,0.0078125
1715698522.347975,2200,0.0078125
1715698528.9114985,2263,0.0
1715698533.6064196,2308,0.015625
1715698575.8226006,2390,0.0
1715698580.6821902,2437,0.0
1715698585.7754886,2486,0.0078125
1715698585.878967,2487,0.0
1715698587.1256135,2499,0.0234375
1715698590.6631713,2533,0.0
1715698606.5808196,2686,0.0234375
1715698645.2767212,2741,0.0078125
1715698668.8326895,2968,0.015625
1715698676.226748,3039,0.0
1715698722.1701338,3162,0.0
1715698729.3325536,3231,0.015625
1715698730.9962878,3247,0.015625
1715698731.0996609,3248,0.0
1715698737.1100085,3306,0.0
1715698803.5765946,3619,0.0078125
1715698803.7850919,3621,0.015625
1715698808.9861603,3671,0.0
1715698816.3683164,3742,0.015625
1715698823.9736974,3815,0.015625
1715698824.7050064,3822,0.0078125
1715698902.3683376,3929,0.0
1715698905.2720077,3957,0.0234375
1715698913.5794976,4037,0.0
1715698919.9927144,4099,0.0078125
1715698930.2159233,4197,0.015625
1715698933.972188,4233,0.0078125
1715698976.5326886,4318,0.0
1715698985.1542058,4401,0.015625
1715698994.7402625,4493,0.015625
1715698996.505765,4510,0.0
1715699013.1473043,4669,0.015625
1715699013.9865298,4677,0.0078125
1715699059.7856417,4789,0.0
1715699061.2389307,4803,0.0078125
1715699078.8416882,4972,0.015625
1715699126.804466,5107,0.015625
1715699129.7136092,5135,0.0
1715699151.6944711,5346,0.0
1715699153.1629174,5360,0.0
