Wall time,Step,Value
1715107637.5427315,13885,0.96875
1715107643.2074099,13977,0.953125
1715107644.6145196,13999,0.953125
1715107649.1730618,14081,0.921875
1715107657.788855,14222,0.9765625
1715107661.3170795,14288,0.9609375
1715107661.7507727,14295,0.96875
1715107662.1358783,14304,0.96875
1715107663.1147802,14321,0.9765625
1715107663.6817467,14333,0.96875
1715107663.9971154,14339,0.96875
1715107667.306146,14398,0.984375
1715107670.9829578,14448,0.953125
1715107673.6863372,14495,0.953125
1715107675.5939753,14531,0.953125
1715107677.0200768,14558,0.9609375
1715107681.0771017,14633,0.984375
1715107681.5170908,14639,0.96875
1715107683.871201,14669,0.9296875
1715107684.4061399,14678,0.9375
1715107684.8990314,14688,0.9765625
1715107689.7762144,14780,0.9921875
1715107689.8111064,14781,0.96875
1715107690.2407806,14789,0.953125
1715107690.4080517,14793,0.96875
1715107691.3040624,14810,0.8984375
1715107695.2850342,14874,0.984375
1715107696.801385,14893,0.9921875
1715107704.1350052,15028,0.9375
1715107707.528108,15091,0.953125
1715107710.848958,15137,0.9609375
1715107713.2560484,15181,0.921875
1715107717.9789681,15267,0.96875
1715107721.3237176,15325,0.9609375
1715107723.1850257,15348,0.9765625
1715107729.9123964,15474,0.9921875
1715107730.010709,15476,0.96875
1715107731.7572567,15508,0.9609375
1715107733.405774,15539,0.96875
1715107737.6409147,15598,1.0
1715107748.322761,15741,0.96875
1715107750.0929954,15765,0.9609375
1715107750.5957766,15774,0.9765625
1715107753.2700334,15826,0.9609375
1715107753.4627867,15829,0.96875
1715107762.4915743,15980,0.9375
1715107763.4030676,15994,0.9609375
1715107768.8359523,16096,0.9609375
1715107769.9895372,16117,0.9609375
1715107778.0737348,16250,0.9921875
1715107781.9621072,16322,0.9765625
1715107783.1531386,16344,0.953125
1715107784.011056,16361,0.953125
1715107786.405992,16407,0.984375
1715107789.4937322,16441,0.9609375
1715107792.8728335,16506,0.96875
1715107797.1215706,16586,0.9609375
1715107797.3731618,16591,0.9609375
1715107801.9686549,16662,0.9921875
1715107804.0497658,16698,0.9609375
1715107809.889593,16809,0.9921875
1715107809.9173021,16810,0.9765625
1715107811.9411757,16844,0.984375
1715107812.757526,16858,0.9765625
1715107816.0557737,16900,0.984375
1715107824.945808,17067,0.9765625
1715107826.9246144,17098,0.953125
1715107829.5075338,17132,0.9453125
1715107833.1841516,17203,0.9609375
1715107835.4790819,17240,0.984375
1715107837.1170893,17273,0.953125
1715107838.1070797,17291,0.9921875
1715107838.2339437,17293,0.96875
1715107839.8487928,17317,0.984375
1715107839.9010963,17318,0.9609375
1715107840.1372714,17321,0.9609375
1715107841.602069,17340,0.9921875
1715107843.6337202,17375,0.9765625
1715107845.2310266,17406,0.96875
1715107847.332004,17445,1.0
1715107847.8281379,17455,0.9453125
1715107852.7927647,17544,0.96875
1715107854.0195377,17558,0.9453125
1715107855.9159927,17587,0.921875
1715107856.2111623,17595,0.9624999761581421
1715107858.087619,17624,0.9609375
1715107863.3036368,17723,0.96875
1715107876.3729966,17954,0.96875
1715107877.830114,17982,0.9765625
1715107878.707623,17991,0.9609375
1715107881.0318308,18019,0.953125
1715107883.0670512,18054,0.984375
1715107883.6667397,18066,0.9765625
