Wall time,Step,Value
1715028512.4615874,43,0.03125
1715028540.0728645,95,0.0625
1715028578.8852606,168,0.0703125
1715028596.8605287,230,0.1015625
1715028597.4159954,235,0.0859375
1715028601.77212,274,0.109375
1715028605.6595323,309,0.09375
1715028605.8803012,311,0.09375
1715028606.7652833,319,0.125
1715028662.2424438,475,0.2109375
1715028669.1703649,537,0.1953125
1715028673.9702766,580,0.2578125
1715028674.750841,587,0.15625
1715028680.0940998,635,0.1796875
1715028681.5443306,648,0.2109375
1715028689.001888,715,0.125
1715028689.8928804,723,0.2109375
1715028716.0647957,809,0.2421875
1715028719.1909096,837,0.25
1715028739.0475965,1015,0.2421875
1715028744.8674753,1067,0.3125
1715028749.1224396,1105,0.25
1715028774.1241162,1181,0.2890625
1715028783.1684928,1262,0.390625
1715028789.3130891,1317,0.34375
1715028789.648111,1320,0.3203125
1715028791.2140765,1334,0.390625
1715028791.6636894,1338,0.40625
1715028797.0529695,1386,0.328125
1715028797.8381586,1393,0.328125
1715028802.7749546,1437,0.4453125
1715028815.818811,1553,0.3828125
1715028848.9033263,1692,0.328125
1715028853.7450123,1735,0.3515625
1715028854.0829976,1738,0.421875
1715028866.1122766,1845,0.3984375
1715028869.837613,1878,0.3203125
1715028874.3615978,1918,0.3515625
1715028905.1350136,2037,0.453125
1715028911.867705,2097,0.4609375
1715028923.4406526,2200,0.4765625
1715028930.5345142,2263,0.453125
1715028935.6108832,2308,0.4140625
1715028961.8818972,2390,0.4765625
1715028967.151607,2437,0.4453125
1715028972.6575985,2486,0.421875
1715028972.7714298,2487,0.4765625
1715028974.1215227,2499,0.4375
1715028977.9428809,2533,0.4453125
1715028995.1969435,2686,0.4609375
1715029019.9914355,2741,0.5546875
1715029045.5698476,2968,0.4140625
1715029053.6358554,3039,0.546875
1715029086.3401363,3162,0.5546875
1715029094.1193585,3231,0.5859375
1715029095.9252875,3247,0.515625
1715029096.038105,3248,0.5390625
1715029102.5706944,3306,0.546875
1715029155.574938,3619,0.6796875
1715029155.8012917,3621,0.609375
1715029161.4323292,3671,0.59375
1715029169.4321449,3742,0.5625
1715029177.6890783,3815,0.578125
1715029178.477718,3822,0.5546875
1715029225.6233356,3929,0.6328125
1715029228.7724621,3957,0.640625
1715029237.8713908,4037,0.59375
1715029244.8637626,4099,0.6796875
1715029255.9268663,4197,0.5625
1715029259.9974906,4233,0.6171875
1715029287.7626362,4318,0.609375
1715029297.122041,4401,0.65625
1715029307.4768066,4493,0.6328125
1715029309.4028466,4510,0.53125
1715029327.376365,4669,0.6484375
1715029328.2808948,4677,0.6484375
1715029358.9723659,4789,0.65625
1715029360.5506668,4803,0.6171875
1715029379.6194222,4972,0.6484375
1715029412.9207795,5107,0.6796875
1715029416.079255,5135,0.6640625
1715029439.897122,5346,0.703125
1715029441.4824567,5360,0.6640625
1715029480.1673052,5550,0.65625
1715029494.8228345,5680,0.6953125
1715029499.803236,5724,0.671875
1715029509.400775,5809,0.6875
1715029515.6998916,5865,0.6625000238418579
1715029534.3656766,5872,0.6953125
1715029538.4213083,5908,0.671875
1715029547.7643485,5991,0.71875
1715029571.4864738,6201,0.6328125
1715029573.6420305,6220,0.7109375
1715029599.1832428,6290,0.6953125
1715029608.967815,6377,0.703125
1715029631.3233857,6575,0.7109375
1715029634.609015,6604,0.6953125
1715029663.128406,6700,0.7890625
1715029664.4783106,6712,0.78125
1715029680.596282,6855,0.7890625
1715029693.2498379,6967,0.7265625
1715029728.4142299,7115,0.75
1715029733.0293438,7156,0.7890625
1715029758.6692924,7383,0.6796875
1715029784.5189106,7461,0.765625
1715029784.8568187,7464,0.734375
1715029786.5452206,7479,0.75
1715029790.2513838,7512,0.75
1715029821.526018,7789,0.734375
1715029822.654936,7799,0.7265625
1715029859.8534517,7834,0.7421875
1715029877.6138613,7992,0.8203125
1715029886.0748343,8067,0.7734375
1715029898.926015,8181,0.78125
1715029920.3076117,8222,0.8359375
1715029936.2771175,8364,0.78125
1715029936.8395936,8369,0.828125
1715029937.8537033,8378,0.7578125
1715029951.5116677,8499,0.7578125
1715029952.6401541,8509,0.75
1715029963.1135018,8602,0.75
1715030011.2715006,8879,0.7890625
1715030016.9167664,8929,0.7734375
1715030017.70959,8936,0.7890625
1715030041.1207862,8994,0.8515625
1715030071.2263384,9261,0.8203125
1715030111.9735348,9469,0.8984375
1715030121.6581643,9555,0.7734375
1715030123.1266367,9568,0.8046875
1715030135.89739,9681,0.8125
1715030137.9308221,9699,0.8515625
1715030171.760392,9844,0.8828125
1715030178.960768,9908,0.8359375
1715030237.869394,10277,0.890625
1715030238.6578996,10284,0.828125
1715030251.7554533,10400,0.8515625
1715030260.798446,10480,0.8359375
1715030265.6634789,10523,0.859375
1715030292.2968342,10608,0.84375
1715030297.594319,10655,0.8515625
1715030309.22135,10758,0.8359375
1715030309.3351636,10759,0.8203125
1715030311.8316174,10781,0.8671875
1715030319.8112435,10851,0.859375
1715030325.6886022,10903,0.8515625
1715030326.0272582,10906,0.921875
1715030330.3364987,10944,0.828125
1715030350.0961003,10967,0.890625
1715030350.9968956,10975,0.8515625
1715030356.1805067,11021,0.875
1715030365.419446,11103,0.8671875
1715030367.562913,11122,0.8671875
1715030418.0309803,11420,0.9296875
1715030424.0024846,11473,0.859375
1715030426.2562916,11493,0.90625
1715030429.7500768,11524,0.8671875
1715030430.7692032,11533,0.8828125
1715030434.6227124,11567,0.8828125
1715030448.0690434,11686,0.8828125
1715030488.246044,11760,0.9140625
1715030511.801755,11970,0.8515625
1715030512.3642244,11975,0.875
1715030546.6817293,12139,0.9609375
1715030549.600611,12165,0.9375
1715030563.7322073,12291,0.8984375
1715030622.4076843,12672,0.9453125
1715030645.6118262,12878,0.8671875
1715030668.5679579,12940,0.890625
1715030679.2294858,13035,0.90625
1715030682.2897418,13062,0.921875
1715030684.6696517,13083,0.953125
1715030686.0867102,13095,0.9296875
1715030687.8021586,13110,0.90625
1715030738.6426482,13403,0.9765625
1715030750.1372108,13505,0.9296875
1715030754.8788218,13547,0.9453125
1715030760.6261473,13598,0.90625
1715030763.2243032,13621,0.875
1715030769.8935893,13680,0.96875
1715030800.3197005,13811,0.9453125
1715030808.6549363,13885,0.890625
1715030846.3662786,14081,0.90625
1715030862.1817129,14222,0.9296875
1715030870.400943,14295,0.921875
1715030873.32876,14321,0.9375
1715030875.3514814,14339,0.9296875
1715030882.0076866,14398,0.921875
1715030887.6637325,14448,0.890625
1715030924.3692253,14633,0.9375
1715030925.0450213,14639,0.953125
1715030928.4177577,14669,0.921875
1715030929.4286115,14678,0.9453125
1715030930.5508595,14688,0.9296875
1715030940.9301684,14780,0.9140625
1715030941.9481533,14789,0.890625
1715030944.3171043,14810,0.890625
1715030967.3364184,14874,0.9296875
1715030969.459696,14893,0.921875
1715030991.6972106,15091,0.9296875
1715031001.8636062,15181,0.9375
1715031030.7540085,15267,0.984375
1715031037.2551682,15325,0.96875
1715031054.014228,15474,0.9609375
1715031054.240433,15476,0.9296875
1715031057.8569045,15508,0.9296875
1715031118.0021338,15741,0.9453125
1715031120.6946595,15765,0.9609375
1715031146.4233053,15994,0.9609375
1715031174.1604643,16096,0.921875
1715031176.513907,16117,0.96875
1715031191.4525526,16250,0.9921875
1715031199.5531147,16322,0.9296875
1715031202.0285847,16344,0.9140625
1715031209.1329691,16407,0.953125
1715031236.058867,16506,0.9921875
1715031257.6461189,16698,0.9296875
1715031270.2842338,16810,0.9453125
1715031291.4792166,16858,0.9609375
1715031296.1913579,16900,0.9140625
1715031314.953239,17067,0.921875
1715031318.445112,17098,0.9453125
1715031350.2557054,17240,0.9375
1715031356.2022755,17293,0.9296875
1715031359.0070727,17318,0.9296875
1715031361.4791946,17340,0.9296875
1715031373.2888255,17445,0.9375
1715031384.445924,17544,0.9453125
1715031386.0317774,17558,0.9609375
1715031389.306245,17587,0.9375
1715031390.1667893,17595,0.9125000238418579
1715031409.4554534,17624,0.96875
1715031420.5587766,17723,0.9375
1715031446.562138,17954,0.9609375
1715031469.6970108,18019,0.953125
1715031474.9611745,18066,0.9609375
1715031497.3480206,18265,0.9453125
1715031503.438465,18319,0.984375
1715031533.9782355,18452,0.9609375
1715031549.8204455,18593,0.9453125
1715031594.089809,18846,0.984375
1715031606.7914002,18959,0.9765625
1715031624.602635,19117,0.9375
1715031646.5579867,19170,0.96875
1715031657.981539,19272,0.96875
1715031687.2525992,19532,0.9609375
1715031731.4643226,19641,0.9765625
1715031733.0295818,19655,0.96875
1715031741.6562912,19732,0.96875
1715031754.5711696,19847,0.96875
1715031764.92789,19939,0.9921875
1715031787.037884,19996,0.9296875
1715031791.5229673,20036,0.9609375
1715031793.543705,20054,0.96875
1715031794.55103,20063,0.984375
1715031803.0900185,20139,0.9921875
1715031815.0195456,20245,0.9609375
1715031815.3585603,20248,0.9453125
1715031815.9216106,20253,0.9765625
1715031823.9211445,20324,0.9453125
1715031854.6651022,20441,0.9921875
1715031859.7136154,20486,1.0
1715031865.7805605,20540,0.96875
1715031865.8931932,20541,0.984375
1715031868.3700247,20563,0.984375
1715031870.1701343,20579,0.96875
1715031908.6476452,20780,1.0
1715031908.9834619,20783,0.9765625
1715031914.472324,20832,0.9921875
1715031917.169925,20856,0.984375
1715031942.504218,21081,0.9609375
1715031965.500839,21145,0.96875
1715031972.7900255,21210,0.9921875
1715031975.373783,21233,0.9921875
1715031984.8135757,21317,0.9765625
1715031985.14964,21320,0.9921875
1715031985.712,21325,0.9765625
1715031993.2583752,21392,0.9609375
1715031995.293902,21410,0.96875
1715032024.3208828,21524,0.9765625
1715032042.0449557,21682,0.96875
1715032054.8864872,21796,0.984375
1715032057.8172078,21822,0.96875
1715032060.1860046,21843,0.96875
1715032060.8616846,21849,0.9765625
1715032094.2397978,22007,0.984375
1715032121.1543982,22246,0.9765625
1715032142.4377537,22293,1.0
1715032146.6883645,22331,0.9921875
1715032149.829963,22359,0.984375
