Wall time,Step,Value
1715645008.5180404,43,0.3359375
1715645008.6196353,46,0.453125
1715645009.3607686,72,0.390625
1715645010.0631998,95,0.3984375
1715645012.197047,168,0.4453125
1715645013.9786954,230,0.390625
1715645014.118298,235,0.4453125
1715645014.796065,256,0.4921875
1715645015.4012327,274,0.4140625
1715645016.8254218,309,0.5625
1715645016.9017136,311,0.5390625
1715645017.1719825,319,0.546875
1715645024.5761137,475,0.53125
1715645026.448402,537,0.6171875
1715645027.7549982,580,0.59375
1715645027.9654713,587,0.6015625
1715645029.4303217,635,0.609375
1715645029.8343837,648,0.5703125
1715645030.528681,672,0.6328125
1715645031.8369858,715,0.6953125
1715645032.0697904,723,0.578125
1715645034.216084,786,0.6796875
1715645034.7541306,803,0.6328125
1715645034.923908,809,0.625
1715645035.8076327,837,0.59375
1715645039.8750415,972,0.640625
1715645041.1126268,1015,0.7421875
1715645042.7298741,1067,0.640625
1715645043.8377848,1105,0.7109375
1715645046.4457405,1181,0.7265625
1715645049.299983,1262,0.734375
1715645050.978125,1317,0.6796875
1715645051.0524476,1320,0.703125
1715645051.4837406,1334,0.703125
1715645051.6064286,1338,0.703125
1715645053.018664,1386,0.71875
1715645053.2437336,1393,0.71875
1715645054.5802698,1437,0.703125
1715645055.5357263,1467,0.6953125
1715645057.1876636,1524,0.71875
1715645058.0554764,1553,0.671875
1715645058.783336,1569,0.7421875
1715645059.2488403,1585,0.6953125
1715645062.4424608,1692,0.703125
1715645063.7426581,1735,0.7109375
1715645063.8228447,1738,0.7109375
1715645067.054869,1845,0.703125
1715645067.697736,1867,0.6875
1715645068.0347674,1878,0.7421875
1715645069.2520125,1918,0.734375
1715645069.7392676,1935,0.6875
1715645070.171388,1948,0.78125
1715645073.0793874,2037,0.7265625
1715645074.898774,2097,0.7578125
1715645077.6867518,2188,0.7734375
1715645078.0418189,2200,0.75
1715645079.0055892,2232,0.8125
1715645079.193928,2238,0.75
1715645080.200672,2263,0.75
1715645081.7858644,2308,0.75
1715645084.500979,2390,0.734375
1715645085.9736018,2437,0.7734375
1715645086.5186412,2454,0.828125
1715645086.5723498,2456,0.7265625
1715645086.7262607,2461,0.765625
1715645087.4721472,2486,0.734375
1715645087.5039759,2487,0.671875
1715645087.832472,2499,0.7109375
1715645088.0130625,2504,0.734375
1715645088.8941317,2533,0.7578125
1715645089.326597,2548,0.84375
1715645089.518771,2554,0.8125
1715645093.525243,2686,0.796875
1715645095.462817,2741,0.8125
1715645102.396621,2968,0.7890625
1715645104.5844595,3039,0.75
1715645104.6654725,3042,0.78125
1715645106.4238284,3100,0.8125
1715645108.5581965,3162,0.8203125
1715645110.5933022,3231,0.6953125
1715645111.0135205,3245,0.828125
1715645111.068568,3247,0.7109375
1715645111.105854,3248,0.7421875
1715645113.2384892,3306,0.75
1715645119.2508245,3481,0.7890625
1715645124.4377675,3619,0.8359375
1715645124.4814296,3621,0.8203125
1715645126.381508,3671,0.734375
1715645128.9830506,3742,0.828125
1715645130.784209,3794,0.8203125
1715645131.5307949,3815,0.8359375
1715645131.7635033,3822,0.828125
1715645137.7591934,3929,0.7734375
1715645138.7010977,3957,0.796875
1715645139.6466942,3985,0.8515625
1715645141.4710875,4037,0.8203125
1715645143.8154671,4099,0.7734375
1715645147.2841253,4197,0.859375
1715645148.2225046,4228,0.78125
1715645148.3826213,4233,0.859375
1715645151.1380901,4318,0.8515625
1715645151.2221932,4320,0.84375
1715645153.7030838,4401,0.7734375
1715645156.518251,4493,0.8125
1715645157.0254517,4510,0.8046875
1715645157.6696134,4531,0.7890625
1715645161.7141085,4665,0.7578125
1715645161.8301241,4669,0.8359375
1715645162.0791023,4677,0.734375
1715645165.7683456,4789,0.796875
1715645166.174839,4803,0.8671875
1715645167.3433309,4841,0.84375
1715645167.724025,4853,0.8671875
1715645168.980067,4895,0.828125
1715645171.337343,4972,0.8125
1715645173.7513378,5051,0.828125
1715645173.8070889,5053,0.796875
1715645175.8328319,5107,0.875
1715645176.930978,5135,0.859375
1715645180.2868133,5240,0.8515625
1715645183.502485,5346,0.8203125
1715645183.9269795,5360,0.84375
1715645185.8286479,5421,0.8515625
1715645190.05564,5550,0.8203125
1715645194.0495715,5680,0.8046875
1715645195.3897069,5724,0.84375
1715645197.998645,5809,0.90625
1715645198.5823238,5829,0.9140625
1715645199.6249306,5865,0.862500011920929
1715645200.1804657,5872,0.875
1715645201.2692142,5908,0.84375
1715645201.865515,5929,0.890625
1715645203.719775,5991,0.8515625
1715645204.303823,6011,0.859375
1715645207.5978367,6122,0.8046875
1715645208.009497,6132,0.8359375
1715645210.4386485,6201,0.8203125
1715645210.845997,6214,0.75
1715645211.047087,6220,0.875
1715645211.3944771,6233,0.8671875
1715645213.3827484,6290,0.828125
1715645214.0804226,6313,0.8203125
1715645216.0395477,6377,0.828125
1715645220.3533933,6521,0.796875
1715645221.949491,6575,0.859375
1715645222.8042736,6604,0.859375
1715645224.6619627,6658,0.84375
1715645225.826762,6697,0.8515625
1715645225.9296033,6700,0.8359375
1715645226.339356,6712,0.9140625
1715645227.2216218,6743,0.8515625
1715645230.5489123,6855,0.8828125
1715645233.8885167,6967,0.84375
1715645234.6584346,6993,0.8359375
1715645235.3225484,7015,0.8359375
1715645238.4091897,7107,0.859375
1715645238.6401758,7115,0.8046875
1715645239.8612816,7156,0.8359375
1715645243.0685802,7248,0.90625
